admin_code,admin_name,district_name,transport_score,living_score,medical_score,education_score,green_score,cluster_id,cluster_name,selected_k,silhouette_k3,silhouette_k4,silhouette_k5,silhouette_k6,silhouette_k7,silhouette_k8
11140650,신당5동,중구,25.02297850006313,75.06893550018938,84.45255243771305,68.8131908751736,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11140665,동화동,중구,12.230716519227215,61.153582596136076,36.692149557681645,82.55733650478372,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11140670,황학동,중구,24.342776190387674,124.75672797573682,91.28541071395378,73.02832857116303,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11140680,중림동,중구,18.58029339229065,53.6764031332841,39.22506382816915,59.86983426404765,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290575,동선동,성북구,26.208444288380246,96.55742632561143,91.03985910700509,209.66755430704194,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290580,돈암1동,성북구,28.63581253213433,26.590397351267594,22.49956698953412,122.72491085200427,8.390558975888872,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290590,돈암2동,성북구,65.59467213971782,25.080315818127403,21.221805692261647,100.3212632725096,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290600,안암동,성북구,23.920482472136687,50.01555425992217,10.87294657824395,62.33822704859864,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290610,보문동,성북구,19.89127762367855,72.33191863155837,36.16595931577918,77.75681252892525,1.9299964188865555,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290620,정릉1동,성북구,38.8005415099839,82.45115070871579,36.37550766560991,177.02747063930153,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290630,정릉2동,성북구,42.926706393019934,33.793364607271016,26.48669117867188,64.84672667881735,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290640,정릉3동,성북구,9.61791111177241,12.924068056444176,1.502798611214439,9.016791667286633,0.3013501943123866,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290650,정릉4동,성북구,9.801412905211945,11.76169548625433,6.440928480567848,18.762704704262863,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290660,길음1동,성북구,35.11808650981831,40.13495601122092,65.219303518234,160.5398240448837,2.527636818717926,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290685,길음2동,성북구,37.414854350644674,37.414854350644674,52.720931130453856,161.56414378687472,4.184307243056324,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290705,종암동,성북구,42.00700996992634,48.41485894838968,37.73511065095078,109.64541585370603,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290715,월곡1동,성북구,26.19247616138955,58.621256170729,33.67604077892942,107.26442618473816,5.420466836778779,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290725,월곡2동,성북구,21.246965814798806,37.365353674301346,24.17758178925381,52.01843354657638,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290760,장위1동,성북구,46.5742513055961,71.9783883813758,16.936091383853128,73.38972933003022,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290770,장위2동,성북구,45.59535908795345,57.361903368715645,30.887178737000728,45.59535908795346,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290780,장위3동,성북구,52.09920272947982,35.24357831700106,19.92028339656581,61.29317968174096,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11290810,석관동,성북구,18.181170177677195,42.227233961056704,25.219042504519976,47.50563820618879,2.517740175991949,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305534,삼양동,강북구,34.62859440545324,47.614317307498204,46.53217373232779,67.09290166056564,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305535,미아동,강북구,33.28560619921548,79.64770054812276,70.1375273483469,73.70384229826284,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305545,송중동,강북구,54.84312950610586,66.92720888880714,56.70221864190606,111.54534814801191,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305555,송천동,강북구,19.356650459384856,61.296059788052034,52.69310402832544,70.97438501774447,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305575,삼각산동,강북구,35.374840891965334,53.062261337948,46.63047208486339,130.24373237496326,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305595,번1동,강북구,38.2753254355085,100.4727292682098,89.30909268285316,86.11948222989412,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305603,번2동,강북구,43.10797957902093,17.448467924841804,12.31656559400598,10.26380466167165,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305608,번3동,강북구,32.37213983033636,20.348202179068565,15.723610774734802,34.22197639206986,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11215840,자양3동,광진구,16.716549941459082,40.95554735657475,26.74647990633453,99.46347215168154,0.8440679203665962,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11215847,자양4동,광진구,11.016736093902365,59.32088665947428,45.76182685159444,69.49018151538414,0.8558571769269926,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11215850,구의1동,광진구,24.765035794370192,91.98441866480357,60.14365835775618,173.35525056059137,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11215860,구의2동,광진구,14.408798908019468,30.978917652241858,25.21539808903407,58.35563557747885,0.7261177326106785,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11215870,구의3동,광진구,23.356270432172753,67.14927749249667,60.33703194977961,217.01867943227185,5.006175219008429,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230536,용신동,동대문구,27.18735782115842,82.7978624553461,43.2526147154793,75.38312850412107,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230545,제기동,동대문구,22.84834862188909,82.08480801197193,66.00634046323516,77.85363234125174,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230560,전농1동,동대문구,29.289196961627674,63.903702461733104,47.0402254232202,89.64269373104227,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230570,전농2동,동대문구,12.275365909179778,37.84904488663765,27.6195732956545,91.04229715975002,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230600,답십리1동,동대문구,34.25344632348392,57.089077205806525,62.16366184632267,166.19264697690346,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230610,답십리2동,동대문구,22.83769943395706,62.8036734433819,55.9523636131948,67.37121333017332,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230650,장안1동,동대문구,20.11671466521919,78.23166814251908,50.6643184161076,80.46685866087677,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230660,장안2동,동대문구,34.114617109595095,99.33373805440925,78.26294513377698,190.64050737714908,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11230705,청량리동,동대문구,20.75725682973239,47.32654557178985,40.68422338627549,44.00538447903267,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305615,수유1동,강북구,23.636899620407696,35.75838660523216,14.545784381789352,29.091568763578703,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305625,수유2동,강북구,24.070841943051754,85.96729265375626,46.42233803302838,113.47682630295829,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305635,수유3동,강북구,32.186900098235505,112.65415034382428,85.83173359529468,85.83173359529468,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305645,우이동,강북구,3.4946038042533534,4.81688632478165,1.1333850175956823,2.9279112954555124,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11305660,인수동,강북구,16.67772241227759,20.346821342978664,7.338197861402141,27.351464756135254,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11320511,창1동,도봉구,18.713721919044435,33.8629253773185,32.08066614693332,49.01212883559256,9.983039917525748,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170510,후암동,용산구,18.47805826543573,55.4341747963072,20.7878155486152,81.99638355287105,1.1819028018029323,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170520,용산2가동,용산구,14.235942184517729,16.778074717467327,3.558985546129432,22.879192796546356,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170530,남영동,용산구,21.22622214723609,37.358150979135516,33.1129065496883,74.71630195827103,0.8550941139569757,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170555,청파동,용산구,27.081150730747336,72.21640194865957,24.824388169851726,89.14212115537666,1.1672765831848404,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170560,원효로1동,용산구,39.0481084408799,62.81652227445897,33.95487690511296,95.07365533431629,1.952405422043995,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170570,원효로2동,용산구,31.03070318891983,45.13556827479248,9.873405560110855,69.11383892077598,1.442927698284772,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170580,효창동,용산구,35.85861985814612,35.85861985814612,24.65280115247546,98.61120460990183,6.079761762036441,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170590,용문동,용산구,64.85751853172043,90.07988684961171,39.63515021382915,111.69905969351852,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170625,한강로동,용산구,16.725810489367234,31.360894667563567,30.663985897173266,45.995978845759886,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170630,이촌1동,용산구,7.31002672730433,6.961930216480314,13.575763922136614,14.968149965432678,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170640,이촌2동,용산구,6.636011584071893,10.783518824116825,2.48850434402696,10.783518824116824,0.8334830549594296,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170650,이태원1동,용산구,29.164595808037927,78.91596512763203,29.164595808037927,58.32919161607585,1.7502188613741345,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170660,이태원2동,용산구,24.020769440531254,38.89076957038393,12.582307802183038,56.04846202790626,1.1765372871972206,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170685,한남동,용산구,11.543927283617842,15.172018715612024,12.203580271253148,39.24935276430067,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170690,서빙고동,용산구,8.150398498225844,6.732937889838739,0.0,12.402780323387152,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11170700,보광동,용산구,12.585720168689775,41.95240056229925,11.187306816613134,39.15557385814597,0.0,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200520,왕십리2동,성동구,34.90631583735285,83.23813776599525,51.01692314690032,102.03384629380064,11.686076041292333,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200535,왕십리도선동,성동구,36.60500586709038,80.24943593939042,114.03867212439692,147.82790830940343,10.063798776305902,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200540,마장동,성동구,28.011862114028403,48.296313989704146,17.38667303629349,37.67112491196923,3.8943781081911926,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200550,사근동,성동구,35.92150840448721,53.02698859710017,5.986918067414536,37.63205642374851,0.8959850524890659,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200560,행당1동,성동구,52.304390539283624,71.48266707035428,88.91746391678214,160.4001309871364,0.0,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200570,행당2동,성동구,56.80963307572596,50.254675413142195,58.994618963253885,222.86856052784802,8.878128612596614,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200580,응봉동,성동구,61.4093618375575,27.092365516569487,12.643103907732426,52.378573332034335,5.462176701207525,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200590,금호1가동,성동구,89.91342591045003,49.45238425074752,40.46104165970251,150.60498840000378,11.627713933119006,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200615,금호2·3가동,성동구,61.78747292910096,60.20317875143171,50.69741368541617,88.72047394947829,6.6242951759076645,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200620,금호4가동,성동구,36.04325090902757,21.625950545416543,39.64757599993033,55.266318060508944,1.2216475434271856,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200645,옥수동,성동구,22.372209704910684,13.527382612271575,20.291073918407363,54.62981439571213,1.9049150414688085,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200650,성수1가1동,성동구,16.96825326433815,16.96825326433815,9.014384546679642,57.26785476714125,1.0764967420486535,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200660,성수1가2동,성동구,13.977209498050673,63.43502772192229,45.15713837831756,140.84726494189528,2.1892449478298697,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200670,성수2가1동,성동구,25.317217046962003,45.57099068453161,19.40986640267087,52.32224856372148,1.7075703381664458,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200690,성수2가3동,성동구,19.91462730210072,65.43377542118807,48.36409487653032,135.60912877144776,5.789048444223078,0,"녹지, 교통 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200720,송정동,성동구,19.06394365303508,32.26205848975168,7.332286020398108,41.060801714229406,2.943499296258289,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11200790,용답동,성동구,6.3100836720024756,21.874956729608588,10.516806120004128,15.564873057606105,0.44610987477098607,2,한적한 주거형,3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11215710,화양동,광진구,18.86778786029058,92.6236858596083,51.45760325533794,98.62707290606438,3.4640100715420252,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11215730,군자동,광진구,29.80927074339487,90.78277908215709,50.133773522982274,124.65695038146944,1.363665739162157,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
11215740,중곡1동,광진구,29.29188155970036,66.72039688598416,55.32910961276735,89.50297143241777,1.6435300457994606,1,"생활편의, 의료 중심형",3,0.30944107227748524,0.29070298612037104,0.2936099592190155,0.25422270879395703,0.2541796637519419,0.2620037407301745
